audio_path,category
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard040.wav,keyboard_typing+keyboard
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard044.wav,keyboard_typing+keyboard
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard045.wav,keyboard_typing+keyboard
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard047.wav,keyboard_typing+keyboard
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard049.wav,keyboard_typing+keyboard
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard057.wav,keyboard_typing+keyboard
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard058.wav,keyboard_typing+keyboard
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard064.wav,keyboard_typing+keyboard
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard066.wav,keyboard_typing+keyboard
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keyboard068.wav,keyboard_typing+keyboard
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop001.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop002.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop003.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop004.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop006.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop008.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop014.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop016.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop017.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop020.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop021.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop022.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop024.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop026.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop027.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop028.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop029.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop030.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop031.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/keysDrop072.wav,keysDrop
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock001.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock002.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock003.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock010.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock013.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock014.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock017.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock018.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock027.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock032.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock045.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock048.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock054.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock063.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock064.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock065.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock067.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock069.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock070.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/knock072.wav,door_wood_knock+knock
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter005.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter008.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter022.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter033.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter036.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter039.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter056.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter067.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter075.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter077.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter079.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter087.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter101.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter108.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter115.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter119.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter121.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter129.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter134.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/laughter144.wav,laughter
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn002.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn005.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn018.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn021.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn024.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn031.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn033.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn036.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn037.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn040.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn044.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn048.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn051.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn054.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn057.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn058.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn064.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn068.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn075.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/pageturn081.wav,pageturn
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone036.wav,phone
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone037.wav,phone
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone038.wav,phone
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone042.wav,phone
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone043.wav,phone
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone044.wav,phone
/Users/jerryabuayoub/Desktop/matcher/Datasets/DECASE2016/dcase2016_task2_train_dev/dcase2016_task2_train/phone046.wav,phone
